CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;06:23:37:688;41,26990939;2,0565163;388,618175254203;1274,994054101;2,773438;228,14209;1000;12,75;3443D5;VLG65MT;1014;N/A;N/A;N/A;N/A;N/A;-161,71875;165;0,256;1440;1440;709;170,72;201,3025;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:38:883;41,52317431;1,96847722;563,912483606488;1850,10663271551;14,644531;335,720215;7066;18,5;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;122,98;282,6782;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:39:633;41,46695581;2,30915885;1493,49163488951;4899,90709541089;13,695312;43,104858;2373;49;3C1459;KLM1497;1014,2;-22,5;114,785;272;-1,562;272;114,609375;248;0,408;-1568;-1600;2353;272,14;115,7135;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:39:750;41,31221381;2,12277177;91,4395469585434;299,998523243467;1,164062;53,602295;1000;3;4D2402;WZZ2407;1014;N/A;N/A;N/A;N/A;N/A;-113,90625;143;0,216;-768;-736;1887;146,3;245,3577;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:39:859;41,39164263;2,34840087;693,343751517124;2274,74991372744;12,402344;63,81958;6342;22,75;343650;ANE2377;1014;N/A;N/A;N/A;N/A;N/A;-115,136719;209;0,328;-32;-32;2176;220,66;243,8965;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:39:852;41,34283309;2,21249461;502,904799688607;1649,95018301037;5,601562;63,121948;1000;16,5;7814C4;CSZ865;1014;0;-113,379;176;-0,156;176;-115,3125;167;0,26;-544;-512;174;187,88;245,3302;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:39:992;41,37045418;2,46396482;1561,92014427111;5124,41008613041;16,90625;75,536499;1000;51,25;48C12E;RYR519Z;1014;N/A;N/A;N/A;N/A;N/A;-0,175781;203;0,336;-352;-416;398;223,52;3,0762;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:40:133;41,30678932;2,39171295;1714,38105636649;5624,60994496943;13,136719;88,308105;6351;56,25;4D2265;RYR6882;1014;27,598;-3,867;232;2,531;234;-2,285156;210;0,352;-1344;-1280;1334;232,54;353,573;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:41:328;41,1783275;2,05693663;1203,97485670634;3950,04886887642;7,644531;195,567627;1000;39,5;3424D4;VLG45PN;1014;N/A;N/A;N/A;N/A;N/A;177,714844;232;0,376;3136;3200;3550;255,2;178,6487;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:41:664;41,26685435;2,05523179;419,098240001127;1374,9942697253;2,941406;226,235962;1000;13,75;3443D5;VLG65MT;1014;N/A;N/A;N/A;N/A;N/A;-168,398438;168;0,26;1536;1440;709;173,36;194,035;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:42:875;41,52374548;1,9655535;563,911662756465;1850,10393963792;14,730469;335,308228;7066;18,5;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;124,3;283,0243;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:43:641;41,46503329;2,31548253;1463,00713075232;4799,89231485743;13,808594;44,296875;2373;48;3C1459;KLM1497;1014,2;N/A;N/A;N/A;N/A;N/A;108,457031;247;0,408;-1664;-1664;2353;271,48;108,6987;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:43:727;41,31110921;2,11954517;83,8196932338178;274,999002349239;1,007812;51,712646;1000;2,75;4D2402;WZZ2407;1014;N/A;N/A;N/A;N/A;N/A;-112,851562;143;0,216;-640;-736;1887;144,98;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:43:859;41,38980685;2,3435246;693,346731270663;2274,75968982204;12,15625;63,830566;6342;22,75;343650;ANE2377;1014;-0,352;-116,191;220;-0,031;224;-115,3125;210;0,332;32;32;2176;220,66;243,8965;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:43:852;41,34152466;2,20862639;495,285861653276;1624,95366634653;5,410156;63,028564;1000;16,25;7814C4;CSZ865;1014;N/A;N/A;N/A;N/A;N/A;-115,3125;165;0,256;-640;-832;174;186,78;245,3687;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:43:977;41,37458437;2,46379533;1546,68102526758;5074,41297493888;16,960938;74,718018;1000;50,75;48C12E;RYR519Z;1014;N/A;N/A;N/A;N/A;N/A;-8,261719;202;0,336;-576;-512;398;221,98;354,8254;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:44:117;41,3111176;2,39195838;1691,52094664983;5549,60958260664;13,15625;87,176514;6351;55,5;4D2265;RYR6882;1014;N/A;N/A;N/A;N/A;N/A;6,679688;210;0,352;-1184;-1056;1334;232,32;5,4382;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:45:313;41,17362165;2,0570241;1272,55626337975;4175,05349114683;7,917969;194,990845;1000;41,75;3424D4;VLG45PN;1014;N/A;N/A;N/A;N/A;N/A;179,824219;232;0,376;3168;3136;3550;255,2;180,4449;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:45:633;41,26368956;2,05443597;449,578398125246;1474,99479170523;3,101562;224,159546;1000;14,75;3443D5;VLG65MT;1014;N/A;N/A;N/A;N/A;N/A;-168,398438;172;0,268;1216;1152;709;177,76;191,684;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:46:867;41,52422738;1,96262032;563,910768447444;1850,10100555311;14,8125;334,890747;7066;18,5;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;124,3;284,9304;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:47:648;41,46380818;2,32193459;1424,90270704776;4674,87779739057;13,960938;45,362549;2373;46,75;3C1459;KLM1497;1014,2;N/A;N/A;N/A;N/A;N/A;101,953125;247;0,404;-1664;-1664;2353;271,26;103,0078;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:47:695;41,30990983;2,11615846;68,5798172289506;224,99940755743;0,84375;49,103394;1000;2,25;4D2402;WZZ2407;1014;N/A;N/A;N/A;N/A;N/A;-111,972656;144;0,22;-768;-736;1887;144,98;245,5554;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:47:859;41,38794947;2,3387586;693,349573331885;2274,76901417018;11,914062;63,858032;6342;22,75;343650;ANE2377;1014;N/A;N/A;N/A;N/A;N/A;-115,3125;210;0,332;32;0;2176;220,66;243,8965;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:47:844;41,34021708;2,20476692;472,42688278947;1549,95701413101;5,21875;62,929688;1000;15,5;7814C4;CSZ865;1014;N/A;N/A;N/A;N/A;N/A;-115,488281;162;0,252;-512;-800;174;185,46;245,4016;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:47:969;41,37858968;2,46277898;1539,06278929766;5049,41876163934;16,980469;73,894043;1000;50,5;48C12E;RYR519Z;1014;N/A;N/A;N/A;N/A;N/A;-16,347656;200;0,332;-576;-416;398;220,22;346,5912;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:48:102;41,31532998;2,39296815;1668,66024687793;5474,60728436699;13,214844;86,088867;6351;54,75;4D2265;RYR6882;1014;N/A;N/A;N/A;N/A;N/A;14,238281;210;0,352;-1024;-1024;1334;231,88;12,7112;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:49:305;41,16896156;2,05691302;1333,51768340729;4375,05815642998;8,191406;194,518433;1000;43,75;3424D4;VLG45PN;1014;N/A;N/A;N/A;N/A;N/A;-178,945312;231;0,376;3168;3136;3550;255,42;182,2412;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:49:617;41,26038108;2,05357415;472,438582759351;1549,99539986019;3,273438;222,225952;1000;15,5;3443D5;VLG65MT;1014;-0,176;-168,574;182;0,125;184;-168,046875;176;0,272;1152;1152;709;182,6;191,3708;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:50:859;41,52481663;1,95962413;563,90988082625;1850,09809340999;14,902344;334,47876;7066;18,5;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;124,3;286,8311;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:51:656;41,46296554;2,32858757;1394,41818495188;4574,86295791752;14,140625;46,362305;2373;45,75;3C1459;KLM1497;1014,2;N/A;N/A;N/A;N/A;N/A;95,625;248;0,408;-1664;-1664;2353;271,04;96,7786;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:51:648;41,30888623;2,11306772;53,3399063199759;174,99969825083;0,699219;45,406494;1000;1,75;4D2402;WZZ2407;1014;0,527;-114,434;144;-0,219;146;-111,972656;143;0,216;-768;-704;1887;144,1;245,3906;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:51:852;41,38608356;2,33390185;693,352417165414;2274,77834433298;11,667969;63,880005;6342;22,75;343650;ANE2377;1014;N/A;N/A;N/A;N/A;N/A;-115,3125;209;0,332;0;0;2176;219,78;243,7811;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:51:844;41,33889798;2,20091008;457,187863974832;1499,96023164319;5,027344;62,830811;1000;15;7814C4;CSZ865;1014;N/A;N/A;N/A;N/A;N/A;-115,488281;159;0,248;-1088;-992;174;176,44;245,5389;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:51:953;41,38238636;2,46104158;1531,44528116286;5024,42693625035;16,96875;73,081055;1000;50,25;48C12E;RYR519Z;1014;-23,555;-22,148;218;-2,219;220;-24,960938;199;0,328;-320;-224;398;218,24;337,901;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:52:086;41,31940709;2,39458316;1645,79907826614;5399,60344793867;13,304688;85,056152;6351;54;4D2265;RYR6882;1014;N/A;N/A;N/A;N/A;N/A;21,269531;210;0,352;-1120;-1120;1334;230,78;18,1989;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:53:297;41,16416005;2,05656261;1402,09917060193;4600,06304287762;8,476562;194,133911;1000;46;3424D4;VLG45PN;1014;0,527;-177,188;254;0,031;254;-178,769531;231;0,38;3136;3136;3550;254,54;182,9279;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:53:594;41,2570495;2,05272888;495,298795918003;1624,99610159962;3,449219;220,462646;1000;16,25;3443D5;VLG65MT;1014;N/A;N/A;N/A;N/A;N/A;-168,222656;179;0,28;1248;1152;709;186,56;191,1292;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:54:852;41,52552301;1,95659067;563,909014428034;1850,09525089607;15;334,077759;7066;18,5;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;124,3;288,2867;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:55:578;41,30781172;2,10990427;38,0999715561047;124,999910680131;0,554688;39,765015;1000;1,25;4D2402;WZZ2407;1014;N/A;N/A;N/A;N/A;N/A;-111,269531;145;0,22;-800;-736;1887;144,76;245,9125;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:55:664;41,46266147;2,33528541;1356,31371303089;4449,84828226026;14,347656;47,246704;2373;44,5;3C1459;KLM1497;1014,2;-22,324;89,824;270;-1,594;272;89,472656;249;0,408;-1600;-1568;2353;270,16;90,2087;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:55:844;41,3843144;2,32907877;693,355199854821;2274,78747389169;11,425781;63,880005;6342;22,75;343650;ANE2377;1014;N/A;N/A;N/A;N/A;N/A;-115,3125;207;0,328;0;0;2176;217,58;243,7866;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:55:836;41,3377148;2,19725676;434,328764070757;1424,9631823139;4,847656;62,687988;1000;14,25;7814C4;CSZ865;1014;-0,176;-113,379;164;0;164;-115,664062;157;0,244;-1088;-1024;174;170,94;245,8685;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:55:938;41,38610668;2,45852551;1531,44856954925;5024,43772491995;16,925781;72,246094;1000;50,25;48C12E;RYR519Z;1014;N/A;N/A;N/A;N/A;N/A;-33,222656;196;0,324;-256;-288;398;215,38;329,2603;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:56:070;41,32337864;2,39690049;1622,93734916765;5324,5977726432;13,429688;84,078369;6351;53,25;4D2265;RYR6882;1014;23,203;28,477;230;1,969;234;28,828125;210;0,348;-1152;-1152;1334;231;25,675;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:57:289;41,15949046;2,05622727;1463,06067043263;4800,0679699822;8,753906;193,782349;1000;48;3424D4;VLG45PN;1014;N/A;N/A;N/A;N/A;N/A;-178,769531;230;0,38;3136;3072;3550;254,54;182,9279;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:57:563;41,253577;2,05181603;525,779039402492;1724,99690363327;3,636719;218,825684;1000;17,25;3443D5;VLG65MT;1014;N/A;N/A;N/A;N/A;N/A;-168,925781;183;0,284;1312;1184;709;191,62;190,838;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:58:844;41,52629544;1,95376628;556,288245462812;1825,09272724421;15,097656;333,720703;7066;18,25;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;125,62;288,5779;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:59:477;41,3066948;2,10677819;22,8600100288168;75,0000353029432;0,417969;30,706787;1000;0,75;4D2402;WZZ2407;1014;N/A;N/A;N/A;N/A;N/A;-112,148438;143;0,216;-960;-800;1887;144,1;245,3906;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:59:664;41,46298308;2,3420628;1325,82929719333;4349,83379140375;14,585938;48,004761;2373;43,5;3C1459;KLM1497;1014,2;N/A;N/A;N/A;N/A;N/A;83,496094;249;0,408;-1504;-1472;2353;269,06;83,161;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:59:844;41,38255746;2,32434403;693,357870833948;2274,79623694685;11,1875;63,885498;6342;22,75;343650;ANE2377;1014;-0,352;-116,191;214;0;218;-115,136719;203;0,32;-32;-96;2176;212,96;243,7921;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:59:828;41,33646153;2,19355332;411,469636740163;1349,9660430026;4,664062;62,567139;1000;13,5;7814C4;CSZ865;1014;N/A;N/A;N/A;N/A;N/A;-115,3125;155;0,24;-992;-928;174;168,3;245,8466;No alert, no SPI, aircraft airbone
CAT048;20;129;06:23:59:930;41,38932436;2,45532999;1523,83244657144;4999,45044400944;16,847656;71,471558;1000;50;48C12E;RYR519Z;1014;N/A;N/A;N/A;N/A;N/A;-41,660156;194;0,32;-576;-512;398;214,28;322,9651;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:00:055;41,3270959;2,39995585;1600,07500314433;5249,59007331605;13,589844;83,199463;6351;52,5;4D2265;RYR6882;1014;N/A;N/A;N/A;N/A;N/A;36,914062;210;0,348;-1216;-1152;1334;230,34;34,3762;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:01:281;41,15476603;2,05585358;1524,02223638166;5000,0731140104;9,035156;193,458252;1000;50;3424D4;VLG45PN;1014;N/A;N/A;N/A;N/A;N/A;-178,59375;230;0,38;3040;2976;3550;254,54;182,9279;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:01:547;41,25005288;2,05093644;548,639320122078;1799,99782702932;3,828125;217,304077;1000;18;3443D5;VLG65MT;1014;N/A;N/A;N/A;N/A;N/A;-169,453125;188;0,292;960;928;709;197,34;190,5084;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:02:828;41,5270863;1,95082666;548,667415778153;1800,09000438159;15,199219;333,352661;7066;18;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;126,28;288,0011;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:03:289;41,30561893;2,10374134;7,6200237814337;25,0000788230789;0,304688;14,474487;1000;0,25;4D2402;WZZ2407;1014;N/A;N/A;N/A;N/A;N/A;-112,324219;143;0,216;-832;-608;1887;144,1;245,3906;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:03:664;41,46372823;2,3485037;1295,34514767304;4249,82017429162;14,832031;48,625488;2373;42,5;3C1459;KLM1497;1014,2;N/A;N/A;N/A;N/A;N/A;77,34375;249;0,404;-1280;-1248;2353;268,62;77,514;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:03:836;41,38079907;2,31970993;685,740423330106;2249,80461047834;10,953125;63,901978;6342;22,5;343650;ANE2377;1014;N/A;N/A;N/A;N/A;N/A;-115,136719;199;0,316;-128;-128;2176;209;244,1656;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:03:820;41,33518874;2,18985817;396,230470595881;1299,96877714979;4,480469;62,451782;1000;13;7814C4;CSZ865;1014;N/A;N/A;N/A;N/A;N/A;-115,136719;153;0,236;-896;-864;174;166,98;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:03:914;41,39208774;2,45172491;1508,59662568755;4949,46415342076;16,746094;70,757446;1000;49,5;48C12E;RYR519Z;1014;N/A;N/A;N/A;N/A;N/A;-50,449219;193;0,32;-736;-576;398;212,52;311,9458;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:04:047;41,33032441;2,40372367;1577,21201942861;5174,58028182216;13,78125;82,479858;6351;51,75;4D2265;RYR6882;1014;N/A;N/A;N/A;N/A;N/A;45,175781;210;0,348;-1056;-896;1334;230,56;40,6;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:05:273;41,15003755;2,05553016;1584,98386374023;5200,07845951349;9,316406;193,139648;1000;52;3424D4;VLG45PN;1014;N/A;N/A;N/A;N/A;N/A;-178,769531;229;0,38;2976;2880;3550;255,64;182,9169;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:05:523;41,24640079;2,0500766;563,879647446796;1849,99890252935;4,027344;215,853882;1000;18,5;3443D5;VLG65MT;1014;-1,406;-169,98;202;-0,188;202;-170,15625;192;0,3;1056;1024;709;202,18;189,9701;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:06:820;41,52776649;1,94782001;541,046475566924;1775,08691889899;15,296875;332,96814;7066;17,75;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;126,72;285,5676;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:06:977;41,30462629;2,10083345;1,53332948684692E-05;5,03060871362686E-05;0,242188;346,755981;1000;-0,25;4D2402;WZZ2407;N/A;-1,055;-114,434;144;-0,25;144;-111,621094;140;0,212;-608;-288;1887;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:07:664;41,46507131;2,35511948;1272,48098629899;4174,80651908919;15,109375;49,141846;2373;41,75;3C1459;KLM1497;1014,2;N/A;N/A;N/A;N/A;N/A;71,191406;249;0,404;-1216;-1216;2353;268,4;71,2903;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:07:828;41,3791293;2,31520761;685,742859154008;2249,81260202684;10,726562;63,907471;6342;22,5;343650;ANE2377;1014;N/A;N/A;N/A;N/A;N/A;-114,785156;195;0,308;-160;-128;2176;205,04;244,5557;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:07:813;41,33400151;2,18639607;380,991220626049;1249,97123627877;4,308594;62,330933;1000;12,5;7814C4;CSZ865;1014;N/A;N/A;N/A;N/A;N/A;-115,136719;150;0,232;-800;-832;174;165,44;245,7037;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:07:898;41,39441704;2,44761538;1500,98118300363;4924,47910444564;16,617188;70,092773;1000;49,25;48C12E;RYR519Z;1014;-23,906;-56,777;212;-2,188;212;-58,886719;192;0,316;-640;-704;398;212,52;305,4089;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:08:031;41,33314241;2,40795137;1561,96858935617;5124,56902670329;13,992188;81,89209;6351;51,25;4D2265;RYR6882;1014;N/A;N/A;N/A;N/A;N/A;53,085938;208;0,344;-896;-800;1334;230,56;50,9875;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:09:266;41,14538281;2,05519567;1645,94551584683;5400,08388621093;9,59375;192,848511;1000;54;3424D4;VLG45PN;1014;-0,527;-177,188;256;-0,031;254;-178,769531;228;0,38;2848;2752;3550;255,64;182,9169;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:09:500;41,24263876;2,04922611;586,740020826459;1925,00012992828;4,234375;214,486084;1000;19,25;3443D5;VLG65MT;1014;N/A;N/A;N/A;N/A;N/A;-170,859375;196;0,308;1024;992;709;207,9;189,4153;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:10:609;41,30363943;2,09802712;-1,35619193315506E-05;-4,44944874197245E-05;0,253906;314,016724;1000;-0,25;4D2402;WZZ2407;N/A;N/A;N/A;N/A;N/A;N/A;-111,972656;136;0,204;512;-96;1887;140,58;245,6213;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:10:813;41,52831082;1,9448745;533,425466265529;1750,0836067426;15,386719;332,583618;7066;17,5;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;127,38;285,0183;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:11:664;41,4667824;2,3611719;1249,61726162862;4099,79429664164;15,382812;49,515381;2373;41;3C1459;KLM1497;1014,2;-8,613;67,324;268;-0,531;272;67,324219;249;0,404;-1152;-1216;2353;268,18;67,1649;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:11:828;41,37754884;2,31074378;685,745237588882;2249,82040529111;10,503906;63,890991;6342;22,5;343650;ANE2377;1014;N/A;N/A;N/A;N/A;N/A;-114,257812;190;0,3;-64;192;2176;199,1;244,7205;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:11:805;41,33274989;2,18278752;358,131968696602;1174,97368817856;4,128906;62,20459;1000;11,75;7814C4;CSZ865;1014;0;-113,203;154;-0,438;154;-114,960938;147;0,228;-864;-768;174;164,34;245,6268;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:11:891;41,39630941;2,442933;1485,74615926854;4874,49542917461;16,457031;69,472046;1000;48,75;48C12E;RYR519Z;1014;N/A;N/A;N/A;N/A;N/A;-67,851562;193;0,316;-640;-704;398;212,3;294,5105;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:12:023;41,3354835;2,41259039;1546,72472540382;5074,55634809388;14,21875;81,447144;6351;50,75;4D2265;RYR6882;1014;20,039;59,766;230;1,688;230;60,46875;207;0,344;-896;-832;1334;229,24;57,832;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:13:250;41,14065858;2,05486147;1699,28724636883;5575,0895693767;9,875;192,568359;1000;55,75;3424D4;VLG45PN;1014;N/A;N/A;N/A;N/A;N/A;-178,945312;229;0,38;2688;2624;3550;257,4;182,6697;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:13:484;41,2388124;2,04843609;609,600444396958;2000,00152199531;4,445312;213,189697;1000;20;3443D5;VLG65MT;1014;N/A;N/A;N/A;N/A;N/A;-171,738281;201;0,316;1024;1056;709;212,74;188,9264;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:14:352;41,30269479;2,09530827;-6,06225803494453E-05;-0,000198892986513674;0,328125;291,379395;1000;-0,5;4D2402;WZZ2407;1014;N/A;N/A;N/A;N/A;N/A;-114,082031;126;0,192;-160;0;1887;131,56;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:14:805;41,52891588;1,94174385;525,804381442256;1725,08004681101;15,484375;332,182617;7066;17,25;347559;BOMB08;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280;126,5;285,1337;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:15:664;41,46899479;2,3672115;1226,75364682451;4024,78243464772;15,675781;49,790039;2373;40,25;3C1459;KLM1497;1014,2;N/A;N/A;N/A;N/A;N/A;66,269531;249;0,404;-1312;-1248;2353;268,84;65,8191;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:15:820;41,37598003;2,30636862;685,747516264208;2249,82788126026;10,285156;63,880005;6342;22,5;343650;ANE2377;1014;-1,055;-115,488;194;-0,094;196;-114,433594;185;0,292;256;224;2176;193,82;244,6216;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:15:797;41,33160429;2,17939304;342,892644385807;1124,97590340673;3,960938;62,050781;1000;11,25;7814C4;CSZ865;1014;N/A;N/A;N/A;N/A;N/A;-114,785156;144;0,224;-736;-704;174;163,24;245,6433;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:15:875;41,39767985;2,43800477;1470,51119545009;4824,51195048047;16,277344;68,928223;1000;48,25;48C12E;RYR519Z;1014;N/A;N/A;N/A;N/A;N/A;-75,234375;193;0,316;-768;-736;398;211,64;287,3199;No alert, no SPI, aircraft airbone
CAT048;20;129;06:24:16:016;41,33746415;2,41763413;1531,48041964415;5024,54221998533;14,460938;81,112061;6351;50,25;4D2265;RYR6882;1014;N/A;N/A;N/A;N/A;N/A;64,863281;207;0,344;-960;-864;1334;230,12;65,3247;No alert, no SPI, aircraft airbone
